prompt_index,image_path,imagereward_score
14,../HiDream-I1/output/full/image_53.png,1.7827438116073608
14,../HiDream-I1/output/full/image_54.png,1.8037278652191162
14,../HiDream-I1/output/full/image_55.png,1.8673458099365234
14,../HiDream-I1/output/full/image_56.png,1.848745584487915
15,../HiDream-I1/output/full/image_57.png,0.8939944505691528
15,../HiDream-I1/output/full/image_58.png,0.5954257845878601
15,../HiDream-I1/output/full/image_59.png,0.7159681916236877
15,../HiDream-I1/output/full/image_60.png,0.6050718426704407
16,../HiDream-I1/output/full/image_61.png,0.6039155125617981
16,../HiDream-I1/output/full/image_62.png,0.4559766948223114
16,../HiDream-I1/output/full/image_63.png,0.4354787766933441
16,../HiDream-I1/output/full/image_64.png,0.6034964919090271
17,../HiDream-I1/output/full/image_65.png,0.7056455612182617
17,../HiDream-I1/output/full/image_66.png,1.0266448259353638
17,../HiDream-I1/output/full/image_67.png,0.8311036825180054
17,../HiDream-I1/output/full/image_68.png,0.9048564434051514
18,../HiDream-I1/output/full/image_69.png,1.786840558052063
18,../HiDream-I1/output/full/image_70.png,1.8066954612731934
18,../HiDream-I1/output/full/image_71.png,1.8164397478103638
18,../HiDream-I1/output/full/image_72.png,1.788710594177246
19,../HiDream-I1/output/full/image_73.png,0.721215009689331
19,../HiDream-I1/output/full/image_74.png,0.9412948489189148
19,../HiDream-I1/output/full/image_75.png,0.8949543833732605
19,../HiDream-I1/output/full/image_76.png,1.4098464250564575
20,../HiDream-I1/output/full/image_77.png,1.7164053916931152
20,../HiDream-I1/output/full/image_78.png,1.8396787643432617
20,../HiDream-I1/output/full/image_79.png,1.6768672466278076
20,../HiDream-I1/output/full/image_80.png,1.8353389501571655
21,../HiDream-I1/output/full/image_81.png,0.5819963216781616
21,../HiDream-I1/output/full/image_82.png,0.7946537733078003
21,../HiDream-I1/output/full/image_83.png,0.8055787682533264
21,../HiDream-I1/output/full/image_84.png,0.9346814155578613
22,../HiDream-I1/output/full/image_85.png,1.9108388423919678
22,../HiDream-I1/output/full/image_86.png,1.7580997943878174
22,../HiDream-I1/output/full/image_87.png,1.4237149953842163
22,../HiDream-I1/output/full/image_88.png,1.9181561470031738
23,../HiDream-I1/output/full/image_89.png,1.813536524772644
23,../HiDream-I1/output/full/image_90.png,1.5348782539367676
23,../HiDream-I1/output/full/image_91.png,0.9562314748764038
23,../HiDream-I1/output/full/image_92.png,1.8184343576431274
24,../HiDream-I1/output/full/image_93.png,0.994750440120697
24,../HiDream-I1/output/full/image_94.png,0.4628237187862396
24,../HiDream-I1/output/full/image_95.png,1.159153699874878
24,../HiDream-I1/output/full/image_96.png,1.016192078590393
25,../HiDream-I1/output/full/image_97.png,0.5651105642318726
25,../HiDream-I1/output/full/image_98.png,0.6643229722976685
25,../HiDream-I1/output/full/image_99.png,0.3493960201740265
25,../HiDream-I1/output/full/image_100.png,0.675733745098114
26,../HiDream-I1/output/full/image_101.png,0.4171822667121887
26,../HiDream-I1/output/full/image_102.png,0.0016728665214031935
26,../HiDream-I1/output/full/image_103.png,-0.12338927388191223
26,../HiDream-I1/output/full/image_104.png,-0.2167387306690216
27,../HiDream-I1/output/full/image_105.png,1.0346217155456543
27,../HiDream-I1/output/full/image_106.png,0.4129020571708679
27,../HiDream-I1/output/full/image_107.png,0.8621008992195129
27,../HiDream-I1/output/full/image_108.png,0.984603226184845
28,../HiDream-I1/output/full/image_109.png,1.3220956325531006
28,../HiDream-I1/output/full/image_110.png,1.3261579275131226
28,../HiDream-I1/output/full/image_111.png,1.108249306678772
28,../HiDream-I1/output/full/image_112.png,1.123414397239685
29,../HiDream-I1/output/full/image_113.png,0.46937093138694763
29,../HiDream-I1/output/full/image_114.png,0.5760729908943176
29,../HiDream-I1/output/full/image_115.png,0.8043649196624756
29,../HiDream-I1/output/full/image_116.png,0.5449302792549133
30,../HiDream-I1/output/full/image_117.png,0.8810209631919861
30,../HiDream-I1/output/full/image_118.png,0.9898138046264648
30,../HiDream-I1/output/full/image_119.png,1.1576743125915527
30,../HiDream-I1/output/full/image_120.png,1.1573060750961304
31,../HiDream-I1/output/full/image_121.png,0.7032573819160461
31,../HiDream-I1/output/full/image_122.png,0.75197434425354
31,../HiDream-I1/output/full/image_123.png,0.875216007232666
31,../HiDream-I1/output/full/image_124.png,0.8536122441291809
32,../HiDream-I1/output/full/image_125.png,1.9069480895996094
32,../HiDream-I1/output/full/image_126.png,1.8587473630905151
32,../HiDream-I1/output/full/image_127.png,1.901435136795044
32,../HiDream-I1/output/full/image_128.png,1.8884556293487549
33,../HiDream-I1/output/full/image_129.png,0.971437931060791
33,../HiDream-I1/output/full/image_130.png,0.44428566098213196
33,../HiDream-I1/output/full/image_131.png,0.45832738280296326
33,../HiDream-I1/output/full/image_132.png,0.44597822427749634
34,../HiDream-I1/output/full/image_133.png,0.43633541464805603
34,../HiDream-I1/output/full/image_134.png,0.5183807611465454
34,../HiDream-I1/output/full/image_135.png,0.7677581906318665
34,../HiDream-I1/output/full/image_136.png,0.6421889066696167
35,../HiDream-I1/output/full/image_137.png,0.48694783449172974
35,../HiDream-I1/output/full/image_138.png,0.763122022151947
35,../HiDream-I1/output/full/image_139.png,0.7447468042373657
35,../HiDream-I1/output/full/image_140.png,0.5586235523223877
36,../HiDream-I1/output/full/image_141.png,1.6063510179519653
36,../HiDream-I1/output/full/image_142.png,1.6525111198425293
36,../HiDream-I1/output/full/image_143.png,1.6723450422286987
36,../HiDream-I1/output/full/image_144.png,1.8161160945892334
37,../HiDream-I1/output/full/image_145.png,1.6735025644302368
37,../HiDream-I1/output/full/image_146.png,1.5120307207107544
37,../HiDream-I1/output/full/image_147.png,1.69437575340271
37,../HiDream-I1/output/full/image_148.png,1.756163239479065
38,../HiDream-I1/output/full/image_149.png,-0.5511029362678528
38,../HiDream-I1/output/full/image_150.png,-1.3601855039596558
38,../HiDream-I1/output/full/image_151.png,-1.1465314626693726
38,../HiDream-I1/output/full/image_152.png,-0.8068722486495972
39,../HiDream-I1/output/full/image_153.png,1.2478960752487183
39,../HiDream-I1/output/full/image_154.png,1.2991225719451904
39,../HiDream-I1/output/full/image_155.png,1.0937272310256958
39,../HiDream-I1/output/full/image_156.png,1.294806957244873
40,../HiDream-I1/output/full/image_157.png,-0.12078046053647995
40,../HiDream-I1/output/full/image_158.png,0.042253438383340836
40,../HiDream-I1/output/full/image_159.png,-0.21580113470554352
40,../HiDream-I1/output/full/image_160.png,-0.030115822330117226
41,../HiDream-I1/output/full/image_161.png,-0.03329257667064667
41,../HiDream-I1/output/full/image_162.png,1.275736689567566
41,../HiDream-I1/output/full/image_163.png,1.461683750152588
41,../HiDream-I1/output/full/image_164.png,1.2132872343063354
42,../HiDream-I1/output/full/image_165.png,1.4642252922058105
42,../HiDream-I1/output/full/image_166.png,1.582755208015442
42,../HiDream-I1/output/full/image_167.png,1.4968407154083252
42,../HiDream-I1/output/full/image_168.png,1.4721088409423828
43,../HiDream-I1/output/full/image_169.png,1.850579857826233
43,../HiDream-I1/output/full/image_170.png,1.8905799388885498
43,../HiDream-I1/output/full/image_171.png,1.833986520767212
43,../HiDream-I1/output/full/image_172.png,1.814675211906433
44,../HiDream-I1/output/full/image_173.png,0.5103800296783447
44,../HiDream-I1/output/full/image_174.png,0.22976262867450714
44,../HiDream-I1/output/full/image_175.png,0.5839954018592834
44,../HiDream-I1/output/full/image_176.png,0.4222733974456787
45,../HiDream-I1/output/full/image_177.png,0.6007266640663147
45,../HiDream-I1/output/full/image_178.png,0.46273720264434814
45,../HiDream-I1/output/full/image_179.png,0.45058658719062805
45,../HiDream-I1/output/full/image_180.png,0.36423778533935547
46,../HiDream-I1/output/full/image_181.png,1.6823996305465698
46,../HiDream-I1/output/full/image_182.png,1.664167046546936
46,../HiDream-I1/output/full/image_183.png,1.7197140455245972
46,../HiDream-I1/output/full/image_184.png,1.7493199110031128
47,../HiDream-I1/output/full/image_185.png,1.065077543258667
47,../HiDream-I1/output/full/image_186.png,1.8154218196868896
47,../HiDream-I1/output/full/image_187.png,1.7257449626922607
47,../HiDream-I1/output/full/image_188.png,1.7529301643371582
48,../HiDream-I1/output/full/image_189.png,1.8144395351409912
48,../HiDream-I1/output/full/image_190.png,1.749393105506897
48,../HiDream-I1/output/full/image_191.png,1.8743669986724854
48,../HiDream-I1/output/full/image_192.png,1.8599658012390137
49,../HiDream-I1/output/full/image_193.png,1.5453333854675293
49,../HiDream-I1/output/full/image_194.png,1.424360752105713
49,../HiDream-I1/output/full/image_195.png,1.6070749759674072
49,../HiDream-I1/output/full/image_196.png,1.6789882183074951
50,../HiDream-I1/output/full/image_197.png,1.0515416860580444
50,../HiDream-I1/output/full/image_198.png,1.0889214277267456
50,../HiDream-I1/output/full/image_199.png,1.3460041284561157
50,../HiDream-I1/output/full/image_200.png,0.6624565124511719
51,../HiDream-I1/output/full/image_201.png,1.9341304302215576
51,../HiDream-I1/output/full/image_202.png,1.9155834913253784
51,../HiDream-I1/output/full/image_203.png,1.957863450050354
51,../HiDream-I1/output/full/image_204.png,1.9470304250717163
52,../HiDream-I1/output/full/image_205.png,1.9276952743530273
52,../HiDream-I1/output/full/image_206.png,1.8262587785720825
52,../HiDream-I1/output/full/image_207.png,1.9202202558517456
52,../HiDream-I1/output/full/image_208.png,1.914914846420288
53,../HiDream-I1/output/full/image_209.png,1.2607156038284302
53,../HiDream-I1/output/full/image_210.png,1.0706549882888794
53,../HiDream-I1/output/full/image_211.png,1.1004321575164795
53,../HiDream-I1/output/full/image_212.png,1.0678788423538208
54,../HiDream-I1/output/full/image_213.png,1.2707550525665283
54,../HiDream-I1/output/full/image_214.png,1.3236033916473389
54,../HiDream-I1/output/full/image_215.png,1.399512529373169
54,../HiDream-I1/output/full/image_216.png,1.1931968927383423
55,../HiDream-I1/output/full/image_217.png,1.452175498008728
55,../HiDream-I1/output/full/image_218.png,1.4694186449050903
55,../HiDream-I1/output/full/image_219.png,1.1218222379684448
55,../HiDream-I1/output/full/image_220.png,1.348732829093933
56,../HiDream-I1/output/full/image_221.png,1.9119560718536377
56,../HiDream-I1/output/full/image_222.png,1.8980060815811157
56,../HiDream-I1/output/full/image_223.png,1.95270836353302
56,../HiDream-I1/output/full/image_224.png,1.8283389806747437
57,../HiDream-I1/output/full/image_225.png,1.685444951057434
57,../HiDream-I1/output/full/image_226.png,1.6892879009246826
57,../HiDream-I1/output/full/image_227.png,1.65890371799469
57,../HiDream-I1/output/full/image_228.png,1.7704206705093384
58,../HiDream-I1/output/full/image_229.png,1.8404911756515503
58,../HiDream-I1/output/full/image_230.png,1.6515239477157593
58,../HiDream-I1/output/full/image_231.png,1.4680225849151611
58,../HiDream-I1/output/full/image_232.png,1.78499174118042
59,../HiDream-I1/output/full/image_233.png,1.8012895584106445
59,../HiDream-I1/output/full/image_234.png,1.4889214038848877
59,../HiDream-I1/output/full/image_235.png,1.6618976593017578
59,../HiDream-I1/output/full/image_236.png,1.519059419631958
60,../HiDream-I1/output/full/image_237.png,1.792484164237976
60,../HiDream-I1/output/full/image_238.png,1.8847463130950928
60,../HiDream-I1/output/full/image_239.png,1.8326081037521362
60,../HiDream-I1/output/full/image_240.png,1.902438998222351
61,../HiDream-I1/output/full/image_241.png,1.3124192953109741
61,../HiDream-I1/output/full/image_242.png,1.3522623777389526
61,../HiDream-I1/output/full/image_243.png,1.1489291191101074
61,../HiDream-I1/output/full/image_244.png,1.0273805856704712
62,../HiDream-I1/output/full/image_245.png,1.9287701845169067
62,../HiDream-I1/output/full/image_246.png,1.4162849187850952
62,../HiDream-I1/output/full/image_247.png,1.9640785455703735
62,../HiDream-I1/output/full/image_248.png,1.7420475482940674
63,../HiDream-I1/output/full/image_249.png,1.8761385679244995
63,../HiDream-I1/output/full/image_250.png,1.8466054201126099
63,../HiDream-I1/output/full/image_251.png,1.7910619974136353
63,../HiDream-I1/output/full/image_252.png,1.9176907539367676
64,../HiDream-I1/output/full/image_253.png,1.8300750255584717
64,../HiDream-I1/output/full/image_254.png,1.7710535526275635
64,../HiDream-I1/output/full/image_255.png,1.8179011344909668
64,../HiDream-I1/output/full/image_256.png,1.7976362705230713
65,../HiDream-I1/output/full/image_257.png,1.800360918045044
65,../HiDream-I1/output/full/image_258.png,1.8800302743911743
65,../HiDream-I1/output/full/image_259.png,1.8375152349472046
65,../HiDream-I1/output/full/image_260.png,1.8912290334701538
66,../HiDream-I1/output/full/image_261.png,1.3161529302597046
66,../HiDream-I1/output/full/image_262.png,1.594089150428772
66,../HiDream-I1/output/full/image_263.png,1.4011480808258057
66,../HiDream-I1/output/full/image_264.png,1.266252040863037
67,../HiDream-I1/output/full/image_265.png,1.7698161602020264
67,../HiDream-I1/output/full/image_266.png,1.5778135061264038
67,../HiDream-I1/output/full/image_267.png,1.073788046836853
67,../HiDream-I1/output/full/image_268.png,1.7865484952926636
68,../HiDream-I1/output/full/image_269.png,1.6849746704101562
68,../HiDream-I1/output/full/image_270.png,1.581406831741333
68,../HiDream-I1/output/full/image_271.png,1.7925240993499756
68,../HiDream-I1/output/full/image_272.png,1.5733925104141235
69,../HiDream-I1/output/full/image_273.png,1.85546875
69,../HiDream-I1/output/full/image_274.png,1.887144684791565
69,../HiDream-I1/output/full/image_275.png,1.8243361711502075
69,../HiDream-I1/output/full/image_276.png,1.8009132146835327
70,../HiDream-I1/output/full/image_277.png,1.141027569770813
70,../HiDream-I1/output/full/image_278.png,-0.11156748235225677
70,../HiDream-I1/output/full/image_279.png,0.9788442850112915
70,../HiDream-I1/output/full/image_280.png,1.2559092044830322
71,../HiDream-I1/output/full/image_281.png,1.722474455833435
71,../HiDream-I1/output/full/image_282.png,1.7208813428878784
71,../HiDream-I1/output/full/image_283.png,1.83447265625
71,../HiDream-I1/output/full/image_284.png,1.7943830490112305
72,../HiDream-I1/output/full/image_285.png,1.7115991115570068
72,../HiDream-I1/output/full/image_286.png,1.7557322978973389
72,../HiDream-I1/output/full/image_287.png,1.888350248336792
72,../HiDream-I1/output/full/image_288.png,1.530474305152893
73,../HiDream-I1/output/full/image_289.png,1.310807466506958
73,../HiDream-I1/output/full/image_290.png,1.7504702806472778
73,../HiDream-I1/output/full/image_291.png,1.9302971363067627
73,../HiDream-I1/output/full/image_292.png,1.8715461492538452
74,../HiDream-I1/output/full/image_293.png,0.9581436514854431
74,../HiDream-I1/output/full/image_294.png,0.8784323930740356
74,../HiDream-I1/output/full/image_295.png,0.6069891452789307
74,../HiDream-I1/output/full/image_296.png,0.6477012038230896
75,../HiDream-I1/output/full/image_297.png,1.7777162790298462
75,../HiDream-I1/output/full/image_298.png,1.697340726852417
75,../HiDream-I1/output/full/image_299.png,1.6920777559280396
75,../HiDream-I1/output/full/image_300.png,1.606972098350525
76,../HiDream-I1/output/full/image_301.png,1.4707212448120117
76,../HiDream-I1/output/full/image_302.png,1.017676830291748
76,../HiDream-I1/output/full/image_303.png,1.3655561208724976
76,../HiDream-I1/output/full/image_304.png,1.339131236076355
77,../HiDream-I1/output/full/image_305.png,1.8849318027496338
77,../HiDream-I1/output/full/image_306.png,1.91676664352417
77,../HiDream-I1/output/full/image_307.png,1.9340832233428955
77,../HiDream-I1/output/full/image_308.png,1.9305464029312134
78,../HiDream-I1/output/full/image_309.png,0.9029538035392761
78,../HiDream-I1/output/full/image_310.png,0.7350378036499023
78,../HiDream-I1/output/full/image_311.png,0.9468250870704651
78,../HiDream-I1/output/full/image_312.png,0.7616918087005615
79,../HiDream-I1/output/full/image_313.png,1.6852110624313354
79,../HiDream-I1/output/full/image_314.png,1.8223966360092163
79,../HiDream-I1/output/full/image_315.png,1.7753859758377075
79,../HiDream-I1/output/full/image_316.png,1.589246392250061
80,../HiDream-I1/output/full/image_317.png,1.1794546842575073
80,../HiDream-I1/output/full/image_318.png,1.2002934217453003
80,../HiDream-I1/output/full/image_319.png,1.7652817964553833
80,../HiDream-I1/output/full/image_320.png,1.4653373956680298
81,../HiDream-I1/output/full/image_321.png,1.4116129875183105
81,../HiDream-I1/output/full/image_322.png,1.8002657890319824
81,../HiDream-I1/output/full/image_323.png,1.6873513460159302
81,../HiDream-I1/output/full/image_324.png,1.317301869392395
82,../HiDream-I1/output/full/image_325.png,0.9360660910606384
82,../HiDream-I1/output/full/image_326.png,1.309388518333435
82,../HiDream-I1/output/full/image_327.png,0.5824270248413086
82,../HiDream-I1/output/full/image_328.png,0.7498403787612915
83,../HiDream-I1/output/full/image_329.png,1.3944263458251953
83,../HiDream-I1/output/full/image_330.png,1.4283127784729004
83,../HiDream-I1/output/full/image_331.png,1.4089267253875732
83,../HiDream-I1/output/full/image_332.png,0.8844453692436218
84,../HiDream-I1/output/full/image_333.png,1.8213701248168945
84,../HiDream-I1/output/full/image_334.png,1.7699525356292725
84,../HiDream-I1/output/full/image_335.png,1.7900010347366333
84,../HiDream-I1/output/full/image_336.png,1.8464537858963013
85,../HiDream-I1/output/full/image_337.png,1.5577985048294067
85,../HiDream-I1/output/full/image_338.png,1.000250220298767
85,../HiDream-I1/output/full/image_339.png,1.1036481857299805
85,../HiDream-I1/output/full/image_340.png,1.3339499235153198
86,../HiDream-I1/output/full/image_341.png,1.1505709886550903
86,../HiDream-I1/output/full/image_342.png,1.371048092842102
86,../HiDream-I1/output/full/image_343.png,1.7605929374694824
86,../HiDream-I1/output/full/image_344.png,1.631787657737732
87,../HiDream-I1/output/full/image_345.png,-0.8426123857498169
87,../HiDream-I1/output/full/image_346.png,-1.0599597692489624
87,../HiDream-I1/output/full/image_347.png,-0.5759789347648621
87,../HiDream-I1/output/full/image_348.png,-0.4656267762184143
88,../HiDream-I1/output/full/image_349.png,1.7504643201828003
88,../HiDream-I1/output/full/image_350.png,-0.920801043510437
88,../HiDream-I1/output/full/image_351.png,1.8119316101074219
88,../HiDream-I1/output/full/image_352.png,1.794913649559021
89,../HiDream-I1/output/full/image_353.png,-0.05352973937988281
89,../HiDream-I1/output/full/image_354.png,-0.12705665826797485
89,../HiDream-I1/output/full/image_355.png,-0.2053045630455017
89,../HiDream-I1/output/full/image_356.png,-0.0038367474917322397
90,../HiDream-I1/output/full/image_357.png,0.5995150208473206
90,../HiDream-I1/output/full/image_358.png,1.2199758291244507
90,../HiDream-I1/output/full/image_359.png,0.4731086790561676
90,../HiDream-I1/output/full/image_360.png,0.2061789631843567
91,../HiDream-I1/output/full/image_361.png,0.9701135754585266
91,../HiDream-I1/output/full/image_362.png,1.059025526046753
91,../HiDream-I1/output/full/image_363.png,1.2762964963912964
91,../HiDream-I1/output/full/image_364.png,0.7272884845733643
92,../HiDream-I1/output/full/image_365.png,1.4634732007980347
92,../HiDream-I1/output/full/image_366.png,1.6832536458969116
92,../HiDream-I1/output/full/image_367.png,1.7200756072998047
92,../HiDream-I1/output/full/image_368.png,1.7842823266983032
93,../HiDream-I1/output/full/image_369.png,1.302498698234558
93,../HiDream-I1/output/full/image_370.png,1.2134265899658203
93,../HiDream-I1/output/full/image_371.png,0.9297400712966919
93,../HiDream-I1/output/full/image_372.png,1.1852519512176514
94,../HiDream-I1/output/full/image_373.png,1.984523892402649
94,../HiDream-I1/output/full/image_374.png,1.9846773147583008
94,../HiDream-I1/output/full/image_375.png,1.9849181175231934
94,../HiDream-I1/output/full/image_376.png,1.989560604095459
95,../HiDream-I1/output/full/image_377.png,0.8486698865890503
95,../HiDream-I1/output/full/image_378.png,1.4561923742294312
95,../HiDream-I1/output/full/image_379.png,1.4565458297729492
95,../HiDream-I1/output/full/image_380.png,1.0010597705841064
96,../HiDream-I1/output/full/image_381.png,1.9656987190246582
96,../HiDream-I1/output/full/image_382.png,1.9871363639831543
96,../HiDream-I1/output/full/image_383.png,1.9367822408676147
96,../HiDream-I1/output/full/image_384.png,1.9655145406723022
97,../HiDream-I1/output/full/image_385.png,1.7417868375778198
97,../HiDream-I1/output/full/image_386.png,1.7599248886108398
97,../HiDream-I1/output/full/image_387.png,1.7332340478897095
97,../HiDream-I1/output/full/image_388.png,1.8260163068771362
98,../HiDream-I1/output/full/image_389.png,1.8729580640792847
98,../HiDream-I1/output/full/image_390.png,1.7737846374511719
98,../HiDream-I1/output/full/image_391.png,1.8564008474349976
98,../HiDream-I1/output/full/image_392.png,1.8799169063568115
99,../HiDream-I1/output/full/image_393.png,1.7996057271957397
99,../HiDream-I1/output/full/image_394.png,1.3921270370483398
99,../HiDream-I1/output/full/image_395.png,1.2472776174545288
99,../HiDream-I1/output/full/image_396.png,1.8921087980270386
100,../HiDream-I1/output/full/image_397.png,0.8713927268981934
100,../HiDream-I1/output/full/image_398.png,0.6323946118354797
100,../HiDream-I1/output/full/image_399.png,0.7555233240127563
100,../HiDream-I1/output/full/image_400.png,0.973330020904541
101,../HiDream-I1/output/full/image_401.png,0.6071137189865112
101,../HiDream-I1/output/full/image_402.png,0.9029424786567688
101,../HiDream-I1/output/full/image_403.png,0.9570909142494202
101,../HiDream-I1/output/full/image_404.png,1.0325050354003906
102,../HiDream-I1/output/full/image_405.png,1.854141354560852
102,../HiDream-I1/output/full/image_406.png,1.7142646312713623
102,../HiDream-I1/output/full/image_407.png,1.772118330001831
102,../HiDream-I1/output/full/image_408.png,1.8622753620147705
103,../HiDream-I1/output/full/image_409.png,1.8094866275787354
103,../HiDream-I1/output/full/image_410.png,1.6765692234039307
103,../HiDream-I1/output/full/image_411.png,1.8105566501617432
103,../HiDream-I1/output/full/image_412.png,1.857841968536377
104,../HiDream-I1/output/full/image_413.png,-1.1093040704727173
104,../HiDream-I1/output/full/image_414.png,-0.4137307107448578
104,../HiDream-I1/output/full/image_415.png,-1.3696846961975098
104,../HiDream-I1/output/full/image_416.png,-1.423877477645874
105,../HiDream-I1/output/full/image_417.png,1.6796828508377075
105,../HiDream-I1/output/full/image_418.png,1.711307168006897
105,../HiDream-I1/output/full/image_419.png,1.7164043188095093
105,../HiDream-I1/output/full/image_420.png,1.6426644325256348
106,../HiDream-I1/output/full/image_421.png,1.9233546257019043
106,../HiDream-I1/output/full/image_422.png,1.9440308809280396
106,../HiDream-I1/output/full/image_423.png,1.8822708129882812
106,../HiDream-I1/output/full/image_424.png,1.9414154291152954
107,../HiDream-I1/output/full/image_425.png,1.6689138412475586
107,../HiDream-I1/output/full/image_426.png,0.9824135899543762
107,../HiDream-I1/output/full/image_427.png,1.8159047365188599
107,../HiDream-I1/output/full/image_428.png,1.6686557531356812
108,../HiDream-I1/output/full/image_429.png,1.5850720405578613
108,../HiDream-I1/output/full/image_430.png,1.7824091911315918
108,../HiDream-I1/output/full/image_431.png,1.7314624786376953
108,../HiDream-I1/output/full/image_432.png,1.2590786218643188
109,../HiDream-I1/output/full/image_433.png,1.5824856758117676
109,../HiDream-I1/output/full/image_434.png,1.6423312425613403
109,../HiDream-I1/output/full/image_435.png,1.6188437938690186
109,../HiDream-I1/output/full/image_436.png,1.5622812509536743
110,../HiDream-I1/output/full/image_437.png,1.5111089944839478
110,../HiDream-I1/output/full/image_438.png,1.4680907726287842
110,../HiDream-I1/output/full/image_439.png,1.4572311639785767
110,../HiDream-I1/output/full/image_440.png,1.256103515625
111,../HiDream-I1/output/full/image_441.png,0.9225721955299377
111,../HiDream-I1/output/full/image_442.png,0.5872830748558044
111,../HiDream-I1/output/full/image_443.png,0.6922556757926941
111,../HiDream-I1/output/full/image_444.png,0.7404785752296448
112,../HiDream-I1/output/full/image_445.png,0.9992590546607971
112,../HiDream-I1/output/full/image_446.png,0.9084117412567139
112,../HiDream-I1/output/full/image_447.png,1.101136326789856
112,../HiDream-I1/output/full/image_448.png,1.457661509513855
113,../HiDream-I1/output/full/image_449.png,1.153706431388855
113,../HiDream-I1/output/full/image_450.png,0.6360963582992554
113,../HiDream-I1/output/full/image_451.png,0.8967954516410828
113,../HiDream-I1/output/full/image_452.png,0.5562501549720764
114,../HiDream-I1/output/full/image_453.png,1.932470440864563
114,../HiDream-I1/output/full/image_454.png,1.9015235900878906
114,../HiDream-I1/output/full/image_455.png,1.81858229637146
114,../HiDream-I1/output/full/image_456.png,1.8910510540008545
115,../HiDream-I1/output/full/image_457.png,1.9626175165176392
115,../HiDream-I1/output/full/image_458.png,1.8337867259979248
115,../HiDream-I1/output/full/image_459.png,1.977620244026184
115,../HiDream-I1/output/full/image_460.png,1.953194499015808
116,../HiDream-I1/output/full/image_461.png,0.8055312037467957
116,../HiDream-I1/output/full/image_462.png,1.151679277420044
116,../HiDream-I1/output/full/image_463.png,1.5806981325149536
116,../HiDream-I1/output/full/image_464.png,1.45102059841156
117,../HiDream-I1/output/full/image_465.png,1.7660690546035767
117,../HiDream-I1/output/full/image_466.png,0.877176821231842
117,../HiDream-I1/output/full/image_467.png,1.6906771659851074
117,../HiDream-I1/output/full/image_468.png,1.6078518629074097
