prompt_index,image_path,hps_score
130,../HiDream-I1/output/full/image_518.png,0.2739819
130,../HiDream-I1/output/full/image_519.png,0.2894542
130,../HiDream-I1/output/full/image_520.png,0.2772346
131,../HiDream-I1/output/full/image_521.png,0.3106366
131,../HiDream-I1/output/full/image_522.png,0.31961292
131,../HiDream-I1/output/full/image_523.png,0.31229207
131,../HiDream-I1/output/full/image_524.png,0.32084802
132,../HiDream-I1/output/full/image_525.png,0.27806237
132,../HiDream-I1/output/full/image_526.png,0.30409747
132,../HiDream-I1/output/full/image_527.png,0.28553554
132,../HiDream-I1/output/full/image_528.png,0.27935952
133,../HiDream-I1/output/full/image_529.png,0.32900092
133,../HiDream-I1/output/full/image_530.png,0.32195747
133,../HiDream-I1/output/full/image_531.png,0.33105204
133,../HiDream-I1/output/full/image_532.png,0.32303998
134,../HiDream-I1/output/full/image_533.png,0.3363855
134,../HiDream-I1/output/full/image_534.png,0.32909817
134,../HiDream-I1/output/full/image_535.png,0.32145473
134,../HiDream-I1/output/full/image_536.png,0.3363407
135,../HiDream-I1/output/full/image_537.png,0.32507235
135,../HiDream-I1/output/full/image_538.png,0.3399427
135,../HiDream-I1/output/full/image_539.png,0.33822444
135,../HiDream-I1/output/full/image_540.png,0.33547273
136,../HiDream-I1/output/full/image_541.png,0.31022525
136,../HiDream-I1/output/full/image_542.png,0.3060055
136,../HiDream-I1/output/full/image_543.png,0.3209896
136,../HiDream-I1/output/full/image_544.png,0.30139092
137,../HiDream-I1/output/full/image_545.png,0.29925847
137,../HiDream-I1/output/full/image_546.png,0.3198547
137,../HiDream-I1/output/full/image_547.png,0.30733994
137,../HiDream-I1/output/full/image_548.png,0.32686082
138,../HiDream-I1/output/full/image_549.png,0.35288388
138,../HiDream-I1/output/full/image_550.png,0.367787
138,../HiDream-I1/output/full/image_551.png,0.3436376
138,../HiDream-I1/output/full/image_552.png,0.35655057
139,../HiDream-I1/output/full/image_553.png,0.3302113
139,../HiDream-I1/output/full/image_554.png,0.30647665
139,../HiDream-I1/output/full/image_555.png,0.31736296
139,../HiDream-I1/output/full/image_556.png,0.31522498
140,../HiDream-I1/output/full/image_557.png,0.33799174
140,../HiDream-I1/output/full/image_558.png,0.3390676
140,../HiDream-I1/output/full/image_559.png,0.33226308
140,../HiDream-I1/output/full/image_560.png,0.3509934
141,../HiDream-I1/output/full/image_561.png,0.2617959
141,../HiDream-I1/output/full/image_562.png,0.2760319
141,../HiDream-I1/output/full/image_563.png,0.26734036
141,../HiDream-I1/output/full/image_564.png,0.25385416
142,../HiDream-I1/output/full/image_565.png,0.32448885
142,../HiDream-I1/output/full/image_566.png,0.32832718
142,../HiDream-I1/output/full/image_567.png,0.35037574
142,../HiDream-I1/output/full/image_568.png,0.3349343
143,../HiDream-I1/output/full/image_569.png,0.3062279
143,../HiDream-I1/output/full/image_570.png,0.30509073
143,../HiDream-I1/output/full/image_571.png,0.3228937
143,../HiDream-I1/output/full/image_572.png,0.2989992
144,../HiDream-I1/output/full/image_573.png,0.3115446
144,../HiDream-I1/output/full/image_574.png,0.31071848
144,../HiDream-I1/output/full/image_575.png,0.3189169
144,../HiDream-I1/output/full/image_576.png,0.31215915
145,../HiDream-I1/output/full/image_577.png,0.33525103
145,../HiDream-I1/output/full/image_578.png,0.3277244
145,../HiDream-I1/output/full/image_579.png,0.33727482
145,../HiDream-I1/output/full/image_580.png,0.33282742
146,../HiDream-I1/output/full/image_581.png,0.3244067
146,../HiDream-I1/output/full/image_582.png,0.33723217
146,../HiDream-I1/output/full/image_583.png,0.33663344
146,../HiDream-I1/output/full/image_584.png,0.34614936
147,../HiDream-I1/output/full/image_585.png,0.33551162
147,../HiDream-I1/output/full/image_586.png,0.32384932
147,../HiDream-I1/output/full/image_587.png,0.3260047
147,../HiDream-I1/output/full/image_588.png,0.32971945
148,../HiDream-I1/output/full/image_589.png,0.2910387
148,../HiDream-I1/output/full/image_590.png,0.29605967
148,../HiDream-I1/output/full/image_591.png,0.28248635
148,../HiDream-I1/output/full/image_592.png,0.2936415
149,../HiDream-I1/output/full/image_593.png,0.33386633
149,../HiDream-I1/output/full/image_594.png,0.38287205
149,../HiDream-I1/output/full/image_595.png,0.36180004
149,../HiDream-I1/output/full/image_596.png,0.3678046
150,../HiDream-I1/output/full/image_597.png,0.33481
150,../HiDream-I1/output/full/image_598.png,0.3323582
150,../HiDream-I1/output/full/image_599.png,0.35381854
150,../HiDream-I1/output/full/image_600.png,0.35318655
151,../HiDream-I1/output/full/image_601.png,0.3019063
151,../HiDream-I1/output/full/image_602.png,0.32114935
151,../HiDream-I1/output/full/image_603.png,0.3160501
151,../HiDream-I1/output/full/image_604.png,0.30610642
152,../HiDream-I1/output/full/image_605.png,0.34147972
152,../HiDream-I1/output/full/image_606.png,0.33643433
152,../HiDream-I1/output/full/image_607.png,0.33168292
152,../HiDream-I1/output/full/image_608.png,0.3451418
153,../HiDream-I1/output/full/image_609.png,0.30329525
153,../HiDream-I1/output/full/image_610.png,0.29883066
153,../HiDream-I1/output/full/image_611.png,0.29076454
153,../HiDream-I1/output/full/image_612.png,0.3077766
154,../HiDream-I1/output/full/image_613.png,0.27477387
154,../HiDream-I1/output/full/image_614.png,0.26644862
154,../HiDream-I1/output/full/image_615.png,0.27903995
154,../HiDream-I1/output/full/image_616.png,0.2660622
155,../HiDream-I1/output/full/image_617.png,0.324862
155,../HiDream-I1/output/full/image_618.png,0.3277459
155,../HiDream-I1/output/full/image_619.png,0.30630678
155,../HiDream-I1/output/full/image_620.png,0.33376542
156,../HiDream-I1/output/full/image_621.png,0.31538126
156,../HiDream-I1/output/full/image_622.png,0.31908968
156,../HiDream-I1/output/full/image_623.png,0.30369848
156,../HiDream-I1/output/full/image_624.png,0.313159
157,../HiDream-I1/output/full/image_625.png,0.32549137
157,../HiDream-I1/output/full/image_626.png,0.33244577
157,../HiDream-I1/output/full/image_627.png,0.3333382
157,../HiDream-I1/output/full/image_628.png,0.3329492
158,../HiDream-I1/output/full/image_629.png,0.32734162
158,../HiDream-I1/output/full/image_630.png,0.33196458
158,../HiDream-I1/output/full/image_631.png,0.3284368
158,../HiDream-I1/output/full/image_632.png,0.3186317
159,../HiDream-I1/output/full/image_633.png,0.34081095
159,../HiDream-I1/output/full/image_634.png,0.29998365
159,../HiDream-I1/output/full/image_635.png,0.3222874
159,../HiDream-I1/output/full/image_636.png,0.34425038
160,../HiDream-I1/output/full/image_637.png,0.316234
160,../HiDream-I1/output/full/image_638.png,0.31869757
160,../HiDream-I1/output/full/image_639.png,0.32244503
160,../HiDream-I1/output/full/image_640.png,0.32923165
161,../HiDream-I1/output/full/image_641.png,0.3666194
161,../HiDream-I1/output/full/image_642.png,0.35671043
161,../HiDream-I1/output/full/image_643.png,0.36835688
161,../HiDream-I1/output/full/image_644.png,0.37264943
162,../HiDream-I1/output/full/image_645.png,0.2795391
162,../HiDream-I1/output/full/image_646.png,0.2802535
162,../HiDream-I1/output/full/image_647.png,0.28326687
162,../HiDream-I1/output/full/image_648.png,0.27754313
163,../HiDream-I1/output/full/image_649.png,0.28154886
163,../HiDream-I1/output/full/image_650.png,0.28402895
163,../HiDream-I1/output/full/image_651.png,0.28074002
163,../HiDream-I1/output/full/image_652.png,0.28015077
164,../HiDream-I1/output/full/image_653.png,0.33224556
164,../HiDream-I1/output/full/image_654.png,0.34644857
164,../HiDream-I1/output/full/image_655.png,0.33716518
164,../HiDream-I1/output/full/image_656.png,0.3419846
165,../HiDream-I1/output/full/image_657.png,0.26663488
165,../HiDream-I1/output/full/image_658.png,0.3014017
165,../HiDream-I1/output/full/image_659.png,0.28410864
165,../HiDream-I1/output/full/image_660.png,0.2822817
166,../HiDream-I1/output/full/image_661.png,0.29977405
166,../HiDream-I1/output/full/image_662.png,0.2992067
166,../HiDream-I1/output/full/image_663.png,0.29493478
166,../HiDream-I1/output/full/image_664.png,0.3017427
167,../HiDream-I1/output/full/image_665.png,0.26620013
167,../HiDream-I1/output/full/image_666.png,0.25595024
167,../HiDream-I1/output/full/image_667.png,0.27167216
167,../HiDream-I1/output/full/image_668.png,0.26109266
168,../HiDream-I1/output/full/image_669.png,0.31487885
168,../HiDream-I1/output/full/image_670.png,0.30209395
168,../HiDream-I1/output/full/image_671.png,0.3146655
168,../HiDream-I1/output/full/image_672.png,0.3083665
169,../HiDream-I1/output/full/image_673.png,0.354266
169,../HiDream-I1/output/full/image_674.png,0.32076538
169,../HiDream-I1/output/full/image_675.png,0.36227158
169,../HiDream-I1/output/full/image_676.png,0.3508042
170,../HiDream-I1/output/full/image_677.png,0.30032527
170,../HiDream-I1/output/full/image_678.png,0.27073464
170,../HiDream-I1/output/full/image_679.png,0.28604862
170,../HiDream-I1/output/full/image_680.png,0.28598008
171,../HiDream-I1/output/full/image_681.png,0.2667578
171,../HiDream-I1/output/full/image_682.png,0.2558233
171,../HiDream-I1/output/full/image_683.png,0.26191863
171,../HiDream-I1/output/full/image_684.png,0.27505413
172,../HiDream-I1/output/full/image_685.png,0.28068668
172,../HiDream-I1/output/full/image_686.png,0.29840574
172,../HiDream-I1/output/full/image_687.png,0.3037696
172,../HiDream-I1/output/full/image_688.png,0.27613908
173,../HiDream-I1/output/full/image_689.png,0.34941506
173,../HiDream-I1/output/full/image_690.png,0.3493722
173,../HiDream-I1/output/full/image_691.png,0.32628584
173,../HiDream-I1/output/full/image_692.png,0.33838135
174,../HiDream-I1/output/full/image_693.png,0.30262527
174,../HiDream-I1/output/full/image_694.png,0.31991512
174,../HiDream-I1/output/full/image_695.png,0.30697972
174,../HiDream-I1/output/full/image_696.png,0.30161437
175,../HiDream-I1/output/full/image_697.png,0.29065052
175,../HiDream-I1/output/full/image_698.png,0.30274084
175,../HiDream-I1/output/full/image_699.png,0.28645173
175,../HiDream-I1/output/full/image_700.png,0.28655785
176,../HiDream-I1/output/full/image_701.png,0.29108962
176,../HiDream-I1/output/full/image_702.png,0.28498563
176,../HiDream-I1/output/full/image_703.png,0.31284967
176,../HiDream-I1/output/full/image_704.png,0.3201209
177,../HiDream-I1/output/full/image_705.png,0.280814
177,../HiDream-I1/output/full/image_706.png,0.27734435
177,../HiDream-I1/output/full/image_707.png,0.2670136
177,../HiDream-I1/output/full/image_708.png,0.3006652
178,../HiDream-I1/output/full/image_709.png,0.27794564
178,../HiDream-I1/output/full/image_710.png,0.28270164
178,../HiDream-I1/output/full/image_711.png,0.27827567
178,../HiDream-I1/output/full/image_712.png,0.28610566
179,../HiDream-I1/output/full/image_713.png,0.3067439
179,../HiDream-I1/output/full/image_714.png,0.32176492
179,../HiDream-I1/output/full/image_715.png,0.30060056
179,../HiDream-I1/output/full/image_716.png,0.31974015
180,../HiDream-I1/output/full/image_717.png,0.2705295
180,../HiDream-I1/output/full/image_718.png,0.308723
180,../HiDream-I1/output/full/image_719.png,0.28342766
180,../HiDream-I1/output/full/image_720.png,0.29053542
181,../HiDream-I1/output/full/image_721.png,0.27734077
181,../HiDream-I1/output/full/image_722.png,0.28019938
181,../HiDream-I1/output/full/image_723.png,0.28100118
181,../HiDream-I1/output/full/image_724.png,0.24391599
182,../HiDream-I1/output/full/image_725.png,0.27437928
182,../HiDream-I1/output/full/image_726.png,0.21520127
182,../HiDream-I1/output/full/image_727.png,0.21757564
182,../HiDream-I1/output/full/image_728.png,0.28356043
183,../HiDream-I1/output/full/image_729.png,0.22346142
183,../HiDream-I1/output/full/image_730.png,0.2602315
183,../HiDream-I1/output/full/image_731.png,0.22097827
183,../HiDream-I1/output/full/image_732.png,0.25057292
184,../HiDream-I1/output/full/image_733.png,0.2546337
184,../HiDream-I1/output/full/image_734.png,0.26253864
184,../HiDream-I1/output/full/image_735.png,0.26540467
184,../HiDream-I1/output/full/image_736.png,0.25485867
185,../HiDream-I1/output/full/image_737.png,0.3562357
185,../HiDream-I1/output/full/image_738.png,0.35285336
185,../HiDream-I1/output/full/image_739.png,0.36604017
185,../HiDream-I1/output/full/image_740.png,0.34101638
186,../HiDream-I1/output/full/image_741.png,0.23860152
186,../HiDream-I1/output/full/image_742.png,0.23508151
186,../HiDream-I1/output/full/image_743.png,0.24291214
186,../HiDream-I1/output/full/image_744.png,0.2363866
187,../HiDream-I1/output/full/image_745.png,0.35243267
187,../HiDream-I1/output/full/image_746.png,0.35500908
187,../HiDream-I1/output/full/image_747.png,0.33824325
187,../HiDream-I1/output/full/image_748.png,0.3493857
188,../HiDream-I1/output/full/image_749.png,0.3546094
188,../HiDream-I1/output/full/image_750.png,0.3520539
188,../HiDream-I1/output/full/image_751.png,0.3273277
188,../HiDream-I1/output/full/image_752.png,0.3364021
189,../HiDream-I1/output/full/image_753.png,0.33814323
189,../HiDream-I1/output/full/image_754.png,0.3585253
189,../HiDream-I1/output/full/image_755.png,0.38283005
189,../HiDream-I1/output/full/image_756.png,0.36188725
190,../HiDream-I1/output/full/image_757.png,0.3213606
190,../HiDream-I1/output/full/image_758.png,0.32997516
190,../HiDream-I1/output/full/image_759.png,0.34780958
190,../HiDream-I1/output/full/image_760.png,0.34039372
191,../HiDream-I1/output/full/image_761.png,0.32423064
191,../HiDream-I1/output/full/image_762.png,0.32388034
191,../HiDream-I1/output/full/image_763.png,0.33294207
191,../HiDream-I1/output/full/image_764.png,0.32661536
192,../HiDream-I1/output/full/image_765.png,0.32544434
192,../HiDream-I1/output/full/image_766.png,0.32005823
192,../HiDream-I1/output/full/image_767.png,0.3302902
192,../HiDream-I1/output/full/image_768.png,0.331889
193,../HiDream-I1/output/full/image_769.png,0.31062245
193,../HiDream-I1/output/full/image_770.png,0.32341498
193,../HiDream-I1/output/full/image_771.png,0.31465825
193,../HiDream-I1/output/full/image_772.png,0.31268144
194,../HiDream-I1/output/full/image_773.png,0.30888495
194,../HiDream-I1/output/full/image_774.png,0.30515233
194,../HiDream-I1/output/full/image_775.png,0.30576795
194,../HiDream-I1/output/full/image_776.png,0.2875302
195,../HiDream-I1/output/full/image_777.png,0.37914234
195,../HiDream-I1/output/full/image_778.png,0.32552332
195,../HiDream-I1/output/full/image_779.png,0.34579226
195,../HiDream-I1/output/full/image_780.png,0.37144676
196,../HiDream-I1/output/full/image_781.png,0.3165563
196,../HiDream-I1/output/full/image_782.png,0.321781
196,../HiDream-I1/output/full/image_783.png,0.31983626
196,../HiDream-I1/output/full/image_784.png,0.32154107
197,../HiDream-I1/output/full/image_785.png,0.29233235
197,../HiDream-I1/output/full/image_786.png,0.2953386
197,../HiDream-I1/output/full/image_787.png,0.30136707
197,../HiDream-I1/output/full/image_788.png,0.2961209
198,../HiDream-I1/output/full/image_789.png,0.30908746
198,../HiDream-I1/output/full/image_790.png,0.30385014
198,../HiDream-I1/output/full/image_791.png,0.32509562
198,../HiDream-I1/output/full/image_792.png,0.29971775
199,../HiDream-I1/output/full/image_793.png,0.3167112
199,../HiDream-I1/output/full/image_794.png,0.32575247
199,../HiDream-I1/output/full/image_795.png,0.32249057
199,../HiDream-I1/output/full/image_796.png,0.31410357
200,../HiDream-I1/output/full/image_797.png,0.26185265
200,../HiDream-I1/output/full/image_798.png,0.29237247
200,../HiDream-I1/output/full/image_799.png,0.27401567
200,../HiDream-I1/output/full/image_800.png,0.27693194
201,../HiDream-I1/output/full/image_801.png,0.3242624
201,../HiDream-I1/output/full/image_802.png,0.32652262
201,../HiDream-I1/output/full/image_803.png,0.31965372
201,../HiDream-I1/output/full/image_804.png,0.31675577
202,../HiDream-I1/output/full/image_805.png,0.3428608
202,../HiDream-I1/output/full/image_806.png,0.34106815
202,../HiDream-I1/output/full/image_807.png,0.34180596
202,../HiDream-I1/output/full/image_808.png,0.33787683
203,../HiDream-I1/output/full/image_809.png,0.35359722
203,../HiDream-I1/output/full/image_810.png,0.35265774
203,../HiDream-I1/output/full/image_811.png,0.3617616
203,../HiDream-I1/output/full/image_812.png,0.3573956
204,../HiDream-I1/output/full/image_813.png,0.34834707
204,../HiDream-I1/output/full/image_814.png,0.34916383
204,../HiDream-I1/output/full/image_815.png,0.3508576
204,../HiDream-I1/output/full/image_816.png,0.3536355
205,../HiDream-I1/output/full/image_817.png,0.35720375
205,../HiDream-I1/output/full/image_818.png,0.3809609
205,../HiDream-I1/output/full/image_819.png,0.34885305
205,../HiDream-I1/output/full/image_820.png,0.35977155
206,../HiDream-I1/output/full/image_821.png,0.3185372
206,../HiDream-I1/output/full/image_822.png,0.30260018
206,../HiDream-I1/output/full/image_823.png,0.3152943
206,../HiDream-I1/output/full/image_824.png,0.32807094
207,../HiDream-I1/output/full/image_825.png,0.36242643
207,../HiDream-I1/output/full/image_826.png,0.36388996
207,../HiDream-I1/output/full/image_827.png,0.37219152
207,../HiDream-I1/output/full/image_828.png,0.37632638
208,../HiDream-I1/output/full/image_829.png,0.31883737
208,../HiDream-I1/output/full/image_830.png,0.3276125
208,../HiDream-I1/output/full/image_831.png,0.3301489
208,../HiDream-I1/output/full/image_832.png,0.32486984
209,../HiDream-I1/output/full/image_833.png,0.35389057
209,../HiDream-I1/output/full/image_834.png,0.35662404
209,../HiDream-I1/output/full/image_835.png,0.35216925
209,../HiDream-I1/output/full/image_836.png,0.34962347
210,../HiDream-I1/output/full/image_837.png,0.34437618
210,../HiDream-I1/output/full/image_838.png,0.3503142
210,../HiDream-I1/output/full/image_839.png,0.34543794
210,../HiDream-I1/output/full/image_840.png,0.34409326
211,../HiDream-I1/output/full/image_841.png,0.27737316
211,../HiDream-I1/output/full/image_842.png,0.3192993
211,../HiDream-I1/output/full/image_843.png,0.26181477
211,../HiDream-I1/output/full/image_844.png,0.2559545
212,../HiDream-I1/output/full/image_845.png,0.30181378
212,../HiDream-I1/output/full/image_846.png,0.31460315
212,../HiDream-I1/output/full/image_847.png,0.30168328
212,../HiDream-I1/output/full/image_848.png,0.2998899
213,../HiDream-I1/output/full/image_849.png,0.31285855
213,../HiDream-I1/output/full/image_850.png,0.33086407
213,../HiDream-I1/output/full/image_851.png,0.3276952
213,../HiDream-I1/output/full/image_852.png,0.3112944
214,../HiDream-I1/output/full/image_853.png,0.3124594
214,../HiDream-I1/output/full/image_854.png,0.3240496
214,../HiDream-I1/output/full/image_855.png,0.34090248
214,../HiDream-I1/output/full/image_856.png,0.31836686
215,../HiDream-I1/output/full/image_857.png,0.26775253
215,../HiDream-I1/output/full/image_858.png,0.22810009
215,../HiDream-I1/output/full/image_859.png,0.29300967
215,../HiDream-I1/output/full/image_860.png,0.29979578
216,../HiDream-I1/output/full/image_861.png,0.2742413
216,../HiDream-I1/output/full/image_862.png,0.27545366
216,../HiDream-I1/output/full/image_863.png,0.29394898
216,../HiDream-I1/output/full/image_864.png,0.28059807
217,../HiDream-I1/output/full/image_865.png,0.33266288
217,../HiDream-I1/output/full/image_866.png,0.31159574
217,../HiDream-I1/output/full/image_867.png,0.33245996
217,../HiDream-I1/output/full/image_868.png,0.3354178
218,../HiDream-I1/output/full/image_869.png,0.25624612
218,../HiDream-I1/output/full/image_870.png,0.26155978
218,../HiDream-I1/output/full/image_871.png,0.2764745
218,../HiDream-I1/output/full/image_872.png,0.25986964
219,../HiDream-I1/output/full/image_873.png,0.33510178
219,../HiDream-I1/output/full/image_874.png,0.3377414
219,../HiDream-I1/output/full/image_875.png,0.34927708
219,../HiDream-I1/output/full/image_876.png,0.33514372
220,../HiDream-I1/output/full/image_877.png,0.33569905
220,../HiDream-I1/output/full/image_878.png,0.3338265
220,../HiDream-I1/output/full/image_879.png,0.34915534
220,../HiDream-I1/output/full/image_880.png,0.32797033
221,../HiDream-I1/output/full/image_881.png,0.34004653
221,../HiDream-I1/output/full/image_882.png,0.32620916
221,../HiDream-I1/output/full/image_883.png,0.3474858
221,../HiDream-I1/output/full/image_884.png,0.33806947
222,../HiDream-I1/output/full/image_885.png,0.29446995
222,../HiDream-I1/output/full/image_886.png,0.28885478
222,../HiDream-I1/output/full/image_887.png,0.2894776
222,../HiDream-I1/output/full/image_888.png,0.2712979
223,../HiDream-I1/output/full/image_889.png,0.29105732
223,../HiDream-I1/output/full/image_890.png,0.27737814
223,../HiDream-I1/output/full/image_891.png,0.2859631
223,../HiDream-I1/output/full/image_892.png,0.28811204
224,../HiDream-I1/output/full/image_893.png,0.37217176
224,../HiDream-I1/output/full/image_894.png,0.3594963
224,../HiDream-I1/output/full/image_895.png,0.37085
224,../HiDream-I1/output/full/image_896.png,0.3831315
225,../HiDream-I1/output/full/image_897.png,0.2865333
225,../HiDream-I1/output/full/image_898.png,0.28959388
225,../HiDream-I1/output/full/image_899.png,0.27954218
225,../HiDream-I1/output/full/image_900.png,0.27663565
226,../HiDream-I1/output/full/image_901.png,0.30325595
226,../HiDream-I1/output/full/image_902.png,0.30272937
226,../HiDream-I1/output/full/image_903.png,0.30713645
226,../HiDream-I1/output/full/image_904.png,0.3114225
227,../HiDream-I1/output/full/image_905.png,0.30400822
227,../HiDream-I1/output/full/image_906.png,0.2992971
227,../HiDream-I1/output/full/image_907.png,0.3019149
227,../HiDream-I1/output/full/image_908.png,0.3172259
228,../HiDream-I1/output/full/image_909.png,0.30863225
228,../HiDream-I1/output/full/image_910.png,0.30548206
228,../HiDream-I1/output/full/image_911.png,0.28624874
228,../HiDream-I1/output/full/image_912.png,0.2972538
229,../HiDream-I1/output/full/image_913.png,0.32943356
229,../HiDream-I1/output/full/image_914.png,0.32548314
229,../HiDream-I1/output/full/image_915.png,0.30357563
229,../HiDream-I1/output/full/image_916.png,0.32917476
230,../HiDream-I1/output/full/image_917.png,0.31957757
230,../HiDream-I1/output/full/image_918.png,0.3284741
230,../HiDream-I1/output/full/image_919.png,0.31744048
230,../HiDream-I1/output/full/image_920.png,0.3219712
231,../HiDream-I1/output/full/image_921.png,0.27795124
231,../HiDream-I1/output/full/image_922.png,0.2716668
231,../HiDream-I1/output/full/image_923.png,0.27874568
231,../HiDream-I1/output/full/image_924.png,0.28373823
232,../HiDream-I1/output/full/image_925.png,0.25978604
232,../HiDream-I1/output/full/image_926.png,0.27873158
232,../HiDream-I1/output/full/image_927.png,0.29080954
232,../HiDream-I1/output/full/image_928.png,0.28211704
233,../HiDream-I1/output/full/image_929.png,0.33396897
233,../HiDream-I1/output/full/image_930.png,0.3425302
233,../HiDream-I1/output/full/image_931.png,0.34826428
233,../HiDream-I1/output/full/image_932.png,0.33786488
234,../HiDream-I1/output/full/image_933.png,0.39389563
234,../HiDream-I1/output/full/image_934.png,0.3843321
234,../HiDream-I1/output/full/image_935.png,0.40424785
234,../HiDream-I1/output/full/image_936.png,0.3985819
235,../HiDream-I1/output/full/image_937.png,0.31887162
235,../HiDream-I1/output/full/image_938.png,0.32705316
235,../HiDream-I1/output/full/image_939.png,0.31891787
235,../HiDream-I1/output/full/image_940.png,0.30074093
236,../HiDream-I1/output/full/image_941.png,0.28161302
236,../HiDream-I1/output/full/image_942.png,0.24051659
236,../HiDream-I1/output/full/image_943.png,0.24634476
236,../HiDream-I1/output/full/image_944.png,0.23192698
237,../HiDream-I1/output/full/image_945.png,0.3165197
237,../HiDream-I1/output/full/image_946.png,0.30261758
237,../HiDream-I1/output/full/image_947.png,0.31389907
237,../HiDream-I1/output/full/image_948.png,0.3107067
238,../HiDream-I1/output/full/image_949.png,0.2782953
238,../HiDream-I1/output/full/image_950.png,0.27489898
238,../HiDream-I1/output/full/image_951.png,0.2740156
238,../HiDream-I1/output/full/image_952.png,0.29337448
239,../HiDream-I1/output/full/image_953.png,0.30189273
239,../HiDream-I1/output/full/image_954.png,0.29050907
239,../HiDream-I1/output/full/image_955.png,0.31034595
239,../HiDream-I1/output/full/image_956.png,0.29984167
240,../HiDream-I1/output/full/image_957.png,0.31431562
240,../HiDream-I1/output/full/image_958.png,0.3248741
240,../HiDream-I1/output/full/image_959.png,0.3168006
240,../HiDream-I1/output/full/image_960.png,0.31980652
241,../HiDream-I1/output/full/image_961.png,0.26990932
241,../HiDream-I1/output/full/image_962.png,0.22308585
241,../HiDream-I1/output/full/image_963.png,0.2861549
241,../HiDream-I1/output/full/image_964.png,0.29424638
242,../HiDream-I1/output/full/image_965.png,0.29845646
242,../HiDream-I1/output/full/image_966.png,0.28241843
242,../HiDream-I1/output/full/image_967.png,0.29275352
242,../HiDream-I1/output/full/image_968.png,0.29057452
243,../HiDream-I1/output/full/image_969.png,0.35876626
243,../HiDream-I1/output/full/image_970.png,0.3538449
243,../HiDream-I1/output/full/image_971.png,0.34624806
243,../HiDream-I1/output/full/image_972.png,0.3387384
244,../HiDream-I1/output/full/image_973.png,0.29389256
244,../HiDream-I1/output/full/image_974.png,0.29537383
244,../HiDream-I1/output/full/image_975.png,0.29978532
244,../HiDream-I1/output/full/image_976.png,0.2975689
245,../HiDream-I1/output/full/image_977.png,0.36384162
245,../HiDream-I1/output/full/image_978.png,0.321087
245,../HiDream-I1/output/full/image_979.png,0.35268998
245,../HiDream-I1/output/full/image_980.png,0.3610781
246,../HiDream-I1/output/full/image_981.png,0.34141147
246,../HiDream-I1/output/full/image_982.png,0.33784014
246,../HiDream-I1/output/full/image_983.png,0.33064705
246,../HiDream-I1/output/full/image_984.png,0.3347386
247,../HiDream-I1/output/full/image_985.png,0.32120404
247,../HiDream-I1/output/full/image_986.png,0.33696243
247,../HiDream-I1/output/full/image_987.png,0.33620533
247,../HiDream-I1/output/full/image_988.png,0.3374627
248,../HiDream-I1/output/full/image_989.png,0.35738716
248,../HiDream-I1/output/full/image_990.png,0.3411392
248,../HiDream-I1/output/full/image_991.png,0.35066593
248,../HiDream-I1/output/full/image_992.png,0.3484354
249,../HiDream-I1/output/full/image_993.png,0.32823834
249,../HiDream-I1/output/full/image_994.png,0.31629992
249,../HiDream-I1/output/full/image_995.png,0.32434526
249,../HiDream-I1/output/full/image_996.png,0.32073
250,../HiDream-I1/output/full/image_997.png,0.30215642
250,../HiDream-I1/output/full/image_998.png,0.30401197
250,../HiDream-I1/output/full/image_999.png,0.30083796
250,../HiDream-I1/output/full/image_1000.png,0.31722444
